GeneID,Chr,Start,End,Strand,Length,HI.3202.005.Index_10.BM_Bfshift.NAB2.PrA.CSL4pH.URA.25C.d2.bam,HI.3202.005.Index_11.BM_Bfshift.NAB2.PrA.CSL4pH.URA.25C.d3.bam,HI.3202.005.Index_1.BM_Ctrl.NAB2.PrA.CSL4.URA.d1.bam,HI.3202.005.Index_20.BM_shift90.NAB2.PrA.CSL4pH.URA.37C.d1.bam,HI.3202.005.Index_21.BM_shift90.NAB2.PrA.CSL4pH.URA.37C.d2.bam,HI.3202.005.Index_22.BM_shift90.NAB2.PrA.CSL4pH.URA.37C.d3.bam,HI.3202.005.Index_23.BM_shift3h.NAB2.PrA.CSL4pH.URA.37C.d1.bam,HI.3202.005.Index_25.BM_shift3h.NAB2.PrA.CSL4pH.URA.37C.d2.bam,HI.3202.005.Index_27.BM_shift3h.NAB2.PrA.CSL4pH.URA.37C.d3.bam,HI.3202.005.Index_3.BM_Ctrl.NAB2.PrA.CSL4.URA.d2.bam,HI.3202.005.Index_8.BM_Ctrl.NAB2.PrA.CSL4.URA.d3.bam,HI.3202.005.Index_9.BM_Bfshift.NAB2.PrA.CSL4pH.URA.25C.d1.bam,HI.3758.002.Index_12.BM.MO_dpl.enp1.37C.30.3.1.bam,HI.3758.002.Index_13.BM.MO_dpl.enp1.37C.30.3.2.bam,HI.3758.002.Index_14.BM.MO_dpl.enp1.37C.90.4.1.bam,HI.3758.002.Index_15.BM.MO_dpl.enp1.37C.90.4.2.bam,HI.3758.002.Index_18.BM.MO_dpl.enp1.37C.180.5.1.bam,HI.3758.002.Index_19.BM.MO_dpl.enp1.37C.180.5.2.bam,HI.3758.002.Index_2.BM.MO_dpl.CSL4ph.37C.30.1.1.bam,HI.3758.002.Index_4.BM.MO_dpl.CSL4ph.37C.30.1.2.bam,HI.3758.002.Index_5.BM.MO_dpl.enp1.25C.2.1.bam,HI.3758.002.Index_6.BM.MO_dpl.enp1.25C.2.2.bam,HI.3758.004.Index_21.BM.MO_dpl.srm1.37C.30.7.1.bam,HI.3758.004.Index_22.BM.MO_dpl.srm1.37C.30.7.2.bam,HI.3758.004.Index_25.BM.MO_dpl.srm1.37C.90.8.1.bam,HI.3758.004.Index_27.BM.MO_dpl.srm1.37C.90.8.2.bam,HI.3758.004.Index_8.BM.MO_dpl.srm1.25C.6.1.bam,HI.3758.004.Index_9.BM.MO_dpl.srm1.25C.6.2.bam,HI.4535.001.Index_13.CA_Dis3.1.4.bam,HI.4535.001.Index_16.CA_Rrp6.delta.5.bam,HI.4535.001.Index_18.CA_Rrp6.delta.6.bam,HI.4535.001.Index_2.CA_WT.1.bam,HI.4535.001.Index_4.CA_WT.2.bam,HI.4535.001.Index_7.CA_Dis3.1.3.bam
XUT_4R-585,IV,1451169,1452939,-,1771,36,61,12,408,321,371,292,419,446,23,22,23,800,915,1027,982,602,642,451,369,161,149,1055,1070,3842,3934,56,49,154,146,143,61,29,166
in_YDR305C.I1,IV,1073312,1073402,0,91,14,18,26,96,75,78,117,155,170,17,14,20,53,54,91,100,80,82,133,125,37,48,144,158,101,157,40,47,64,73,80,41,26,77
XUT_4R-597,IV,1479077,1479379,-,303,15,12,5,123,110,116,116,157,207,3,1,5,119,130,223,196,152,140,88,85,29,25,38,63,103,90,14,8,50,53,46,3,6,63
XUT_4R-599,IV,1480169,1480594,-,426,10,11,5,136,117,98,122,141,202,4,5,20,86,82,201,183,125,111,169,150,20,18,71,86,87,99,24,10,63,76,66,16,10,79
XUT_4F-416,IV,904290,905032,+,743,7,10,4,57,60,70,76,126,145,5,8,8,19,7,24,26,18,10,61,54,2,1,18,7,11,6,0,2,64,60,65,14,12,66
XUT_4R-570,IV,1411305,1412124,-,820,57,73,23,526,440,485,492,629,754,31,34,41,432,418,530,471,220,230,527,453,59,55,346,331,462,499,34,16,212,143,111,21,15,242
XUT_4F-446,IV,968028,969795,+,1768,480,473,220,1282,1101,1142,1107,1341,1541,286,266,372,1093,1078,1761,1444,1124,1021,1413,1332,550,614,279,272,367,412,582,595,759,599,596,415,289,998
XUT_4F-449,IV,979512,980109,+,598,20,18,4,117,129,154,160,249,260,0,6,16,20,44,101,99,71,91,415,312,7,19,21,53,38,50,10,13,100,92,76,48,29,123
XUT_4F-448,IV,978509,978782,+,274,9,17,7,223,211,216,210,280,338,2,2,13,128,151,333,291,153,131,181,164,25,38,74,66,210,229,7,11,59,38,52,9,3,70
XUT_4F-447,IV,976480,977825,+,1346,265,263,53,1940,1695,1708,1625,2103,2461,39,62,217,908,909,1536,1278,703,636,1708,1566,177,171,949,803,1804,1781,114,131,593,637,513,66,49,611
XUT_4F-441,IV,957920,958699,+,780,23,28,16,309,273,266,328,423,453,17,39,19,288,363,394,388,232,175,438,334,53,71,234,244,367,359,10,13,169,50,37,129,98,196
XUT_4F-435,IV,948933,949837,+,905,24,11,8,401,374,399,415,490,634,12,6,23,329,305,380,393,208,206,493,461,38,46,133,113,142,156,71,58,132,97,129,8,7,146
XUT_4F-267,IV,542262,544700,+,2439,237,264,123,974,857,914,974,1320,1447,100,152,188,971,936,1178,1000,1189,1048,1547,1327,198,258,645,631,1645,1642,124,152,1021,1138,1049,182,138,1202
XUT_4F-255,IV,511975,513339,+,1365,134,150,52,341,345,352,329,474,560,60,77,106,280,384,474,444,403,364,1038,856,145,142,456,458,743,755,147,159,332,356,436,129,110,449
XUT_4F-253,IV,506313,507351,+,1039,78,68,72,1147,1011,966,1202,1659,1902,78,82,64,1254,1338,2257,2108,1762,1582,1616,1438,179,216,315,334,573,604,143,162,1761,687,677,90,89,2013
CUT3246,IV,1228987,1229728,-,742,1036,1141,763,826,657,723,544,702,891,797,917,711,753,840,1278,1075,1147,968,1266,1247,1202,1360,686,663,926,873,1513,1586,582,879,792,942,761,648
in_YDL136W.I1,IV,217602,218008,0,407,1211,1172,948,642,563,551,429,626,765,1172,1465,866,946,1072,1259,1021,1294,1224,1701,1556,1651,1666,798,922,1398,1438,1512,1364,612,956,962,861,749,598
XUT_4F-288,IV,589722,590057,+,336,3,12,12,59,56,73,135,214,233,3,4,8,71,85,206,211,239,172,58,45,17,20,37,26,38,54,14,12,78,106,124,16,7,86
XUT_4F-285,IV,582771,583404,+,634,21,27,3,188,230,175,216,230,297,3,3,22,280,298,335,362,270,281,360,246,58,55,380,350,683,752,21,24,130,121,142,21,11,180
XUT_4F-278,IV,569178,570468,+,1291,31,62,46,153,153,177,218,289,353,43,56,41,106,110,206,202,163,173,275,231,68,61,264,269,355,304,51,51,151,222,224,92,86,159
XUT_4F-273,IV,562645,563236,+,592,25,36,6,177,155,156,162,214,210,5,10,16,76,75,118,97,71,81,245,211,22,21,64,69,262,261,14,20,84,57,76,11,11,78
XUT_4F-272,IV,556686,557143,+,458,38,55,9,1055,829,818,1102,1381,1624,33,15,62,436,457,563,446,273,222,1088,925,60,37,107,95,173,186,33,21,221,245,224,31,18,273
CUT3260,IV,495773,497226,+,1454,0,3,3,9,7,5,9,20,19,1,0,1,20,17,28,30,30,14,19,7,4,22,48,30,35,34,8,9,1,5,4,4,7,7
XUT_4R-423,IV,1018103,1019175,-,1073,33,36,7,102,90,85,152,247,269,10,8,10,31,37,87,115,186,134,221,117,32,50,26,37,42,54,41,29,133,160,152,48,24,174
CUT3272,IV,289761,290084,+,324,121,117,57,424,402,432,312,475,510,98,102,111,360,368,1000,963,582,567,325,307,109,190,236,267,568,591,151,179,347,255,240,109,105,367
XUT_4R-15,IV,43174,43663,-,490,40,35,3,202,184,157,206,245,282,7,5,38,123,93,130,114,83,88,194,156,20,20,58,36,140,150,31,25,74,66,60,6,8,89
CUT3287,IV,1394864,1395936,-,1073,18,17,5,104,130,130,100,139,144,5,5,13,189,202,257,195,188,173,214,151,38,50,106,88,132,129,17,23,61,79,63,0,3,81
XUT_4F-248,IV,501455,502266,+,812,110,118,38,410,394,418,495,746,746,48,66,89,254,289,449,455,411,364,536,414,84,80,60,70,108,119,42,21,327,282,310,51,32,352
XUT_4R-27,IV,66066,67592,-,1527,120,119,23,1134,1105,1148,1083,1372,1617,38,47,135,1349,1371,2292,1997,1036,1025,737,596,134,135,1298,1201,1308,1223,237,225,404,382,360,39,48,437
XUT_4F-240,IV,482947,483230,+,284,30,19,6,184,170,198,197,274,307,3,6,21,41,50,144,126,94,84,199,191,17,27,39,41,73,63,14,17,121,116,103,7,4,168
CUT3296,IV,446583,447830,-,1248,814,867,664,743,664,664,628,745,866,785,900,600,1553,1502,1712,1539,1394,1270,1500,1393,1401,1489,1068,1018,1060,1014,1344,1280,675,993,935,856,622,797
XUT_4F-242,IV,485659,486404,+,746,80,60,25,522,495,438,520,719,687,25,24,52,309,291,464,343,206,187,737,621,18,16,51,61,76,90,15,27,169,229,205,45,22,179
XUT_4F-241,IV,483517,484002,+,486,20,22,26,142,163,143,177,251,239,20,40,18,66,57,106,121,70,57,173,169,17,21,64,59,137,143,7,10,118,55,67,106,78,135
XUT_4R-411,IV,998814,999688,-,875,73,62,14,347,294,342,294,347,455,33,14,58,696,734,1021,913,639,652,480,409,131,118,609,653,628,592,140,138,149,272,237,15,11,138
XUT_4F-238,IV,481963,482307,+,345,5,8,6,32,38,18,25,19,41,4,9,4,75,66,82,75,49,40,46,38,20,14,27,15,46,46,14,4,12,13,7,7,2,21
XUT_4R-418,IV,1008102,1008358,-,257,4,8,1,13,12,8,20,27,24,2,5,2,79,78,173,139,149,165,28,35,25,38,23,10,21,15,4,8,44,38,27,14,6,42
XUT_4F-231,IV,470955,471721,+,767,15,17,12,78,67,86,59,105,145,9,36,25,41,36,78,78,144,118,171,127,41,48,77,99,95,106,35,31,95,65,78,100,53,96
XUT_4F-293,IV,602269,602778,+,510,14,12,13,235,226,243,251,318,433,14,15,8,136,158,219,240,132,122,152,109,15,22,2078,2097,3261,3421,12,14,24,32,40,24,12,50
XUT_4F-297,IV,607065,607331,+,267,27,36,9,86,63,77,83,123,127,13,22,19,122,184,230,225,251,244,140,99,75,98,158,115,133,133,42,52,57,87,91,38,28,74
CUT2731,IV,598905,599125,+,221,22,32,12,34,25,19,48,60,67,9,11,28,43,53,87,83,66,60,51,39,29,37,104,128,68,79,46,45,35,62,73,28,25,39
in_YDR500C.I1,IV,1450457,1450847,0,391,2175,2111,1841,1589,1390,1369,1011,1369,1759,2055,2589,1765,2175,2649,2929,2489,2875,2621,3613,3426,3161,2869,1916,1966,4275,4549,3080,2867,1116,2050,1834,1702,1507,1287
CUT2757,IV,331585,332100,+,516,2280,2345,953,9047,8295,8618,7835,9688,10941,1127,1203,1848,5054,5343,6791,6115,5176,5355,11608,9725,2997,3212,2678,2600,4935,4832,3371,3219,3914,3495,3557,2219,1671,4458
in_YDL075W.I1,IV,322282,322704,0,423,3602,3732,3345,1517,1271,1273,881,1118,1314,3950,4018,2584,2787,2801,2801,2302,3024,2766,3080,2721,5083,4876,1178,1124,1634,1615,4098,3812,1037,2130,2143,2140,1745,1209
XUT_4F-303,IV,616058,616826,+,769,37,39,21,92,102,108,139,211,249,31,21,36,126,149,183,135,191,164,331,214,82,91,449,368,518,531,61,65,93,98,84,16,34,106
XUT_4F-300,IV,614275,615274,+,1000,48,67,18,83,77,90,183,194,182,18,13,56,165,146,300,271,268,275,151,116,78,109,387,398,522,678,92,91,137,170,200,32,20,151
XUT_4R-468,IV,1155963,1158870,-,2908,127,154,175,1670,1631,1735,784,1116,1289,204,190,98,2695,2964,2340,2112,1741,1578,3824,3189,198,248,1327,1205,5141,5289,151,155,666,631,698,306,214,787
XUT_4R-461,IV,1145891,1146162,-,272,23,37,10,257,241,210,254,377,367,6,10,31,35,21,74,74,67,58,343,325,11,9,24,12,38,54,6,5,100,74,74,9,3,101
XUT_4F-306,IV,617736,618407,+,672,49,58,15,202,168,199,180,278,262,23,22,29,191,190,332,317,296,257,352,313,98,95,105,102,175,170,74,54,141,110,124,46,51,142
CUT2788,IV,52503,53044,-,542,5,8,2,6,4,8,13,17,14,4,6,2,320,307,660,643,344,372,8,13,46,60,33,31,37,34,11,5,5,6,6,1,5,8
CUT2798,IV,375042,375509,+,468,1,2,0,9,11,9,9,24,27,0,0,0,1,0,10,8,1,7,18,16,0,1,7,8,5,9,3,1,6,3,4,0,0,6
XUT_4R-446,IV,1102221,1103629,-,1409,142,110,68,273,250,272,297,387,435,94,84,107,224,220,387,357,387,363,424,332,158,136,262,241,235,222,166,185,289,184,231,171,106,313
XUT_4F-328,IV,680214,680570,+,357,45,43,7,108,124,104,133,177,168,9,15,36,106,101,170,114,112,94,165,140,25,29,50,40,78,71,47,50,71,99,87,6,4,72
XUT_4F-321,IV,657776,658241,+,466,16,19,4,58,73,58,62,102,107,10,6,9,43,56,127,112,78,74,177,111,25,18,183,182,207,215,41,50,35,64,53,21,20,68
XUT_4F-309,IV,628806,629390,+,585,4,5,0,27,22,28,28,63,57,0,3,6,12,15,23,33,44,31,52,29,8,10,11,18,24,18,0,0,39,32,42,16,7,36
XUT_4R-456,IV,1130887,1131241,-,355,27,25,14,72,65,67,36,89,74,11,18,16,42,43,56,39,40,34,90,76,12,10,129,111,146,143,8,21,37,29,31,26,23,25
XUT_4F-316,IV,644342,644859,+,518,28,34,19,89,89,100,146,200,223,14,8,20,85,88,282,209,151,143,94,98,36,28,90,62,162,154,46,11,134,65,59,6,6,151
in_YDL219W.I1,IV,65306,65378,0,73,7,17,4,87,77,87,120,159,148,8,8,16,38,42,139,146,132,113,79,78,16,23,24,42,33,47,21,13,89,85,85,38,45,78
XUT_4R-458,IV,1139824,1140536,-,713,91,82,26,328,252,300,316,370,432,26,15,78,360,403,857,698,467,479,329,324,163,206,172,146,237,241,52,72,98,49,59,26,32,97
SUT042,IV,80712,82584,+,1873,227,169,120,823,823,736,796,1019,1166,104,110,140,402,387,787,779,548,574,928,721,205,221,252,307,376,411,220,241,591,402,443,229,190,636
SUT041,IV,59128,60696,+,1569,280,284,126,536,500,523,387,525,537,135,115,228,967,712,1536,1344,2198,2042,609,517,567,594,128,88,108,92,91,75,198,83,66,58,35,215
XUT_4R-491,IV,1191445,1191878,-,434,15,28,8,125,110,119,119,158,183,9,19,21,249,257,379,387,266,264,149,137,82,77,225,231,344,378,63,61,54,122,121,16,13,70
XUT_4R-488,IV,1183267,1183548,-,282,86,98,31,332,270,251,413,527,633,37,42,86,316,279,366,308,238,253,323,272,140,160,91,56,87,63,121,106,123,87,95,61,36,131
XUT_4R-483,IV,1174387,1174869,-,483,2,6,0,74,64,53,90,119,179,0,1,1,19,14,39,48,39,39,69,56,6,3,29,24,22,17,0,5,47,97,94,13,13,70
XUT_4R-486,IV,1182546,1183237,-,692,202,232,54,1806,1599,1576,2006,2607,2776,77,91,137,462,417,800,840,630,661,1916,1798,115,155,132,153,246,273,57,52,643,327,279,109,94,714
CUT3106,IV,125658,126899,-,1242,625,609,149,2550,2195,2366,2168,2705,3211,172,200,441,898,854,1398,1042,843,905,2227,2144,352,390,572,532,1032,1004,352,314,1314,849,780,155,128,1526
CUT4431,IV,641796,642252,-,457,147,134,82,162,157,160,155,275,288,87,109,125,123,129,412,469,450,421,237,184,306,419,330,389,359,425,195,214,265,342,359,354,262,261
XUT_4F-148,IV,295123,295642,+,520,42,35,19,206,155,149,211,231,312,26,24,25,174,165,188,199,105,100,214,160,56,57,141,147,260,228,58,51,94,104,100,11,13,92
XUT_4F-142,IV,274117,274866,+,750,70,47,13,135,116,127,161,187,253,7,6,42,176,175,405,289,280,238,105,89,70,57,335,284,327,290,27,28,106,123,160,23,19,101
XUT_4F-137,IV,264394,264839,+,446,78,81,38,405,358,374,437,518,627,56,47,64,326,247,284,216,115,128,349,394,89,70,218,202,336,370,75,54,200,161,115,17,21,200
CUT3121,IV,290959,292094,-,1136,3,8,4,57,45,39,70,79,78,2,3,5,253,254,480,390,281,286,28,37,46,60,49,48,82,74,16,8,19,13,17,3,8,27
XUT_4F-132,IV,247728,248032,+,305,10,7,5,31,28,33,26,35,47,6,1,4,13,7,21,21,12,17,48,41,2,10,18,34,67,60,3,5,8,7,10,9,3,10
XUT_4F-162,IV,320200,321028,+,829,118,100,57,311,311,274,389,442,459,59,69,97,167,211,317,301,244,239,400,358,127,124,26,24,55,66,60,67,171,162,188,150,105,201
XUT_4F-161,IV,316558,316840,+,283,48,83,27,142,98,132,84,107,133,21,29,42,116,90,119,77,84,78,397,334,46,59,19,11,34,43,30,28,50,40,42,23,9,77
XUT_4F-160,IV,312675,314163,+,1489,309,302,167,689,581,670,782,913,1019,167,172,215,685,761,1103,1003,781,759,1026,932,294,329,469,452,603,533,437,391,537,558,498,205,187,569
SUT051,IV,485485,486117,+,633,76,64,26,442,429,388,407,557,529,27,24,48,297,250,397,288,173,154,567,527,16,15,57,68,85,98,16,30,115,165,149,51,20,128
in_YDL191W.I1,IV,117666,118158,0,493,160,182,108,311,289,286,219,327,423,136,165,133,343,374,536,494,637,548,989,896,180,204,894,956,1421,1486,236,272,296,354,308,215,154,317
XUT_4R-303,IV,703363,703940,-,578,78,70,64,1450,1277,1244,1215,1565,1798,69,75,45,851,779,770,702,225,226,2732,2606,27,36,163,175,409,429,39,69,513,556,525,203,140,516
XUT_4R-309,IV,721750,722219,-,470,43,49,79,133,114,120,58,92,138,88,84,39,334,349,314,252,180,137,181,221,122,110,466,347,605,591,106,74,78,54,56,58,63,92
XUT_4R-313,IV,733013,733316,-,304,9,9,2,128,84,93,113,114,153,2,6,2,85,105,188,154,99,80,132,114,17,15,80,81,119,123,24,25,64,64,29,4,6,47
CUT3164,IV,775584,777074,+,1491,578,622,501,1015,913,916,726,1001,1093,520,592,458,1511,1497,1840,1632,1307,1363,1591,1475,910,1033,3019,2828,2424,2488,1126,1274,643,794,778,733,567,736
XUT_4F-127,IV,238858,239473,+,616,129,117,56,615,516,559,596,725,832,65,80,68,325,290,435,308,205,228,921,827,117,139,812,729,1207,1163,104,95,317,224,239,47,37,389
XUT_4R-9,IV,21775,22456,-,682,103,100,26,642,575,527,537,823,948,31,14,72,180,153,318,285,189,177,856,728,25,42,63,59,142,122,38,33,379,234,249,17,15,422
XUT_4R-1,IV,3829,4268,-,440,11,26,8,105,117,122,112,162,192,12,9,19,86,88,78,60,89,77,132,119,26,35,51,37,42,47,30,38,30,42,32,26,19,47
XUT_4F-115,IV,219363,219814,+,452,50,71,15,214,196,171,307,416,457,18,26,43,131,126,274,257,258,232,176,165,56,64,154,135,347,346,23,28,84,118,156,41,24,92
XUT_4F-117,IV,220927,221556,+,630,42,56,37,54,46,47,70,97,92,38,45,39,76,82,100,91,83,102,135,127,50,63,89,75,123,131,45,38,58,44,45,96,67,56
CUT3183,IV,1295735,1296309,-,575,346,323,175,424,420,414,397,508,574,171,216,289,336,430,731,688,528,546,530,530,401,488,289,299,515,482,430,448,242,377,328,261,193,285
CUT3189,IV,1044591,1045127,+,537,2,3,3,31,26,36,39,60,68,0,1,2,12,28,47,58,53,52,58,37,4,5,9,18,24,19,0,6,33,28,40,0,3,20
CUT3188,IV,227064,228276,-,1213,71,70,30,1482,1302,781,957,1818,2117,21,22,40,249,542,454,686,436,477,839,745,72,59,356,336,509,824,23,61,611,235,215,20,17,688
CUT3194,IV,1030970,1031311,+,342,42,36,5,253,206,213,245,280,328,6,9,21,159,169,268,233,175,139,291,277,62,78,284,286,361,428,37,54,119,100,100,22,8,114
CUT3199,IV,536742,536905,-,164,3,12,3,15,9,12,6,12,13,6,4,6,6,12,14,17,5,19,22,22,6,12,26,25,17,17,14,9,7,13,10,3,8,9
XUT_4F-181,IV,367350,368437,+,1088,39,40,35,156,119,155,187,219,214,60,34,33,473,413,484,361,396,330,138,125,140,121,491,385,683,627,114,74,88,69,84,46,36,105
XUT_4F-180,IV,365516,365820,+,305,18,6,4,105,99,93,84,118,125,3,3,10,123,114,164,109,81,79,106,126,9,10,106,110,302,313,9,14,28,49,48,9,8,49
SUT460,IV,134732,135492,-,761,111,97,99,315,270,287,273,346,448,112,112,77,491,503,548,440,258,229,590,504,226,244,335,362,768,714,388,365,166,231,219,150,113,192
XUT_4F-175,IV,357456,359301,+,1846,238,201,53,2859,2617,2598,2960,3773,4403,56,48,161,1182,1246,2084,1749,1167,1186,3205,2938,68,118,577,540,1026,992,98,91,1746,798,748,60,49,1911
XUT_4F-194,IV,388409,388906,+,498,17,14,5,69,56,58,54,55,72,2,2,9,20,24,48,46,29,44,141,92,17,27,39,38,58,44,11,21,33,119,121,3,5,28
XUT_4F-193,IV,387164,387700,+,537,207,224,18,176,171,202,128,212,177,27,14,177,84,93,148,129,111,84,422,368,53,57,118,111,118,152,125,110,116,336,348,19,10,127
CUT3906,IV,202322,204232,-,1911,126,160,162,280,277,279,226,272,323,136,201,84,362,391,537,418,328,355,496,491,293,314,294,279,518,487,205,274,153,172,190,194,195,177
CUT2604,IV,1052923,1053455,+,533,1,5,2,0,5,6,8,3,18,1,2,4,9,14,19,18,18,25,3,5,5,10,24,20,16,16,13,8,3,4,4,2,0,5
CUT3945,IV,1248251,1249299,+,1049,18,19,6,171,185,147,190,266,292,11,11,18,526,534,850,704,415,403,179,170,89,105,1032,923,921,974,51,50,54,65,77,4,9,64
in_YDL012C.I1,IV,431386,431473,0,88,222,214,202,372,299,323,356,415,530,214,233,176,416,395,714,582,366,360,412,383,324,336,637,615,720,758,404,399,230,288,317,226,175,248
CUT2622,IV,102227,103092,-,866,135,129,197,348,318,331,260,350,393,243,201,98,1115,1162,740,699,317,364,1260,1084,270,273,1647,1585,1315,1279,284,270,273,244,213,352,248,359
CUT3964,IV,150460,151125,+,666,25,24,15,45,30,45,56,77,73,9,13,6,76,70,138,123,94,98,23,41,46,65,32,28,45,41,34,25,22,25,19,10,8,17
CUT3966,IV,542727,543113,-,387,405,438,267,503,388,469,542,730,750,291,315,261,649,631,888,863,684,703,566,469,326,311,2177,2121,1415,1511,308,271,228,366,370,421,331,276
CUT3979,IV,91932,92762,+,831,21,31,9,64,63,103,80,182,181,13,24,13,84,103,104,119,200,161,308,212,38,93,224,306,156,200,46,26,199,122,133,186,106,214
CUT2656,IV,30581,30866,-,286,7,8,6,123,118,117,142,219,240,4,4,8,67,90,264,279,212,209,98,119,23,25,122,151,83,102,14,11,76,43,44,17,6,105
XUT_4R-40,IV,99431,100051,-,621,23,35,8,127,119,103,129,144,183,8,11,16,164,142,239,185,111,64,116,150,29,30,471,471,395,404,25,36,64,50,70,14,9,60
CUT3989,IV,752460,752788,-,329,0,0,0,4,2,0,0,0,7,0,0,0,3,7,15,17,17,13,2,3,2,2,18,19,17,19,0,0,2,0,2,1,0,1
XUT_4R-346,IV,829035,829364,-,330,32,36,1,121,119,108,214,229,303,7,11,12,50,47,94,99,71,61,133,110,13,16,27,53,66,62,13,12,47,52,43,25,24,68
XUT_4R-45,IV,115472,116108,-,637,37,66,10,337,271,266,351,530,586,10,10,27,75,95,225,213,129,151,343,258,32,37,44,62,73,92,33,40,200,164,156,12,7,278
XUT_4R-342,IV,819739,820869,-,1131,13,37,10,49,71,67,99,137,204,4,5,7,40,36,105,97,98,78,193,110,25,20,53,58,79,86,7,12,66,35,33,19,14,64
XUT_4R-55,IV,132001,132724,-,724,53,37,12,867,687,693,946,1175,1221,8,14,19,762,800,1765,1683,796,771,1052,1101,53,63,446,456,912,1118,63,46,670,789,770,13,8,730
in_YDR381C-A.I1,IV,1238630,1238825,0,196,60,78,46,316,282,287,311,468,487,75,82,33,158,174,221,231,253,208,468,413,63,63,596,595,925,1027,107,94,226,293,309,142,119,262
SUT046,IV,323785,324457,+,673,44,49,4,182,138,151,179,261,284,7,5,33,111,142,219,177,189,167,227,192,59,81,430,429,1215,1203,25,31,94,114,121,33,43,113
XUT_4R-56,IV,134412,134702,-,291,183,177,35,1910,1597,1704,1787,2288,2731,31,38,113,1124,1110,1379,1111,857,814,2348,2194,142,138,369,357,780,803,136,129,1053,462,406,12,24,1154
XUT_4R-57,IV,134730,135576,-,847,114,99,99,328,282,295,283,367,469,115,113,78,515,519,557,450,270,236,598,514,228,250,337,366,776,719,394,372,172,233,220,150,114,201
SUT043,IV,312881,314161,+,1281,298,296,161,661,570,650,748,870,971,163,165,211,663,734,1069,982,745,723,995,907,279,318,460,444,578,510,426,381,526,549,490,197,179,547
SUT044,IV,314921,316961,+,2041,132,205,116,843,728,808,670,814,941,125,124,128,720,755,759,631,527,564,3014,2834,230,265,127,94,377,368,77,76,672,311,275,90,66,823
SUT045,IV,320249,321009,+,761,117,99,57,307,308,271,384,439,458,59,69,97,164,205,301,290,236,230,397,356,126,121,26,24,55,63,60,67,171,161,185,150,105,199
XUT_4F-204,IV,407479,408172,+,694,44,38,39,184,179,187,152,277,257,51,44,42,132,167,347,277,309,279,244,235,84,76,135,110,210,177,47,34,144,102,94,82,38,166
XUT_4R-68,IV,164415,164816,-,402,19,15,6,75,58,74,77,106,116,9,10,17,229,200,260,227,104,143,64,81,50,47,237,205,295,251,28,30,43,37,33,9,14,38
XUT_4F-207,IV,409949,410235,+,287,21,44,3,195,163,152,196,240,323,19,10,20,34,23,76,45,56,56,111,133,7,5,36,36,42,46,13,10,125,59,73,22,10,125
XUT_4F-206,IV,409567,409907,+,341,37,72,17,226,210,204,235,311,310,24,22,33,44,52,106,67,81,61,123,135,4,7,60,52,73,69,20,16,135,73,46,24,19,140
XUT_4R-327,IV,785224,785694,-,471,10,11,6,83,90,97,101,113,144,7,4,7,139,154,241,217,178,171,233,196,60,57,230,233,208,239,39,35,47,36,44,7,7,31
XUT_4R-329,IV,791954,792248,-,295,4,11,9,12,14,12,6,23,21,13,11,8,26,31,27,28,20,30,45,31,17,20,21,23,19,22,20,12,17,20,25,21,17,39
XUT_4R-71,IV,168331,168759,-,429,30,34,9,136,127,109,160,190,230,14,9,24,196,162,290,238,165,149,148,128,36,50,194,204,278,278,45,41,76,20,11,11,11,75
XUT_4R-333,IV,795456,795888,-,433,15,31,10,60,64,55,80,96,100,21,24,12,53,77,84,97,61,52,51,38,25,9,175,151,80,69,43,56,24,34,26,10,15,32
XUT_4R-336,IV,803029,803615,-,587,155,166,102,538,469,567,480,586,742,158,131,108,542,472,545,434,316,317,573,551,144,163,244,271,252,208,208,193,273,49,50,126,134,279
XUT_4R-393,IV,965319,966523,-,1205,134,128,117,350,332,336,352,504,552,126,147,119,562,637,596,521,463,475,970,720,210,297,1135,1110,664,729,260,197,308,208,193,241,179,358
XUT_4R-81,IV,212684,217240,-,4557,1032,1120,292,5114,4330,4587,4667,5866,6951,348,336,838,5057,5213,6230,5409,3465,3415,6363,5817,1222,1238,4375,3998,6496,6349,877,809,1825,1486,1555,283,245,1935
XUT_4R-94,IV,233984,235636,-,1653,125,121,27,909,745,823,925,1139,1346,31,33,108,453,504,601,533,356,327,793,749,137,128,4090,4091,4168,4355,88,85,278,134,144,56,52,282
XUT_4R-92,IV,232238,233916,-,1679,60,66,65,477,377,477,728,904,908,91,91,31,725,720,2046,1701,1074,1084,523,472,172,190,1329,1267,1640,1535,294,335,476,370,380,146,131,548
SUT050,IV,460580,460724,+,145,4,12,6,15,6,11,16,16,14,7,10,7,82,42,50,36,21,24,19,27,27,27,93,62,71,51,27,17,11,25,11,0,2,9
XUT_4R-370,IV,908296,909416,-,1121,83,94,42,297,270,262,397,516,560,30,46,70,211,196,446,462,345,345,258,251,94,91,118,127,154,140,72,82,396,341,355,45,32,393
XUT_4R-372,IV,909911,913790,-,3880,445,419,239,1269,1253,1233,1401,1809,2004,220,253,355,810,850,1224,1032,1107,1074,1589,1436,419,524,4895,4762,3856,3899,501,515,453,922,846,553,425,598
XUT_4R-364,IV,891947,892410,-,464,300,302,60,5607,4939,5216,6350,7794,8810,64,93,216,770,838,1989,1692,992,852,4430,4358,153,151,412,389,653,692,131,126,2018,1343,1175,36,26,2194
